trajectory_id,frame,full_instruction_ref,current_step_index,current_step_text,transition_event,full_condition,current_condition,hold_condition,steps_since_transition,cumulative_transition_count
coffee_table/case515,6951,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],412,15
coffee_table/case515,6952,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],413,15
coffee_table/case515,6953,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],414,15
coffee_table/case515,6954,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],415,15
coffee_table/case515,6955,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],416,15
coffee_table/case515,6956,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],417,15
coffee_table/case515,6957,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],418,15
coffee_table/case515,6958,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],419,15
coffee_table/case515,6959,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],420,15
coffee_table/case515,6960,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],421,15
coffee_table/case515,6961,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],422,15
coffee_table/case515,6962,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],423,15
coffee_table/case515,6963,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],424,15
coffee_table/case515,6964,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],425,15
coffee_table/case515,6965,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],426,15
coffee_table/case515,6966,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],427,15
coffee_table/case515,6967,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],428,15
coffee_table/case515,6968,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],429,15
coffee_table/case515,6969,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],430,15
coffee_table/case515,6970,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],431,15
coffee_table/case515,6971,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],432,15
coffee_table/case515,6972,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],433,15
coffee_table/case515,6973,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],434,15
coffee_table/case515,6974,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],435,15
coffee_table/case515,6975,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],436,15
coffee_table/case515,6976,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],437,15
coffee_table/case515,6977,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],438,15
coffee_table/case515,6978,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],439,15
coffee_table/case515,6979,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],440,15
coffee_table/case515,6980,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],441,15
coffee_table/case515,6981,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],442,15
coffee_table/case515,6982,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],443,15
coffee_table/case515,6983,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],444,15
coffee_table/case515,6984,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],445,15
coffee_table/case515,6985,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],446,15
coffee_table/case515,6986,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],447,15
coffee_table/case515,6987,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],448,15
coffee_table/case515,6988,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],449,15
coffee_table/case515,6989,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],450,15
coffee_table/case515,6990,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],451,15
coffee_table/case515,6991,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],452,15
coffee_table/case515,6992,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],453,15
coffee_table/case515,6993,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],454,15
coffee_table/case515,6994,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],455,15
coffee_table/case515,6995,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],456,15
coffee_table/case515,6996,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],457,15
coffee_table/case515,6997,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],458,15
coffee_table/case515,6998,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],459,15
coffee_table/case515,6999,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],460,15
coffee_table/case515,7000,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],461,15
coffee_table/case515,7001,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],462,15
coffee_table/case515,7002,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],463,15
coffee_table/case515,7003,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],464,15
coffee_table/case515,7004,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],465,15
coffee_table/case515,7005,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],466,15
coffee_table/case515,7006,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],467,15
coffee_table/case515,7007,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],468,15
coffee_table/case515,7008,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],469,15
coffee_table/case515,7009,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],470,15
coffee_table/case515,7010,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],471,15
coffee_table/case515,7011,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],472,15
coffee_table/case515,7012,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],473,15
coffee_table/case515,7013,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],474,15
coffee_table/case515,7014,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],475,15
coffee_table/case515,7015,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],476,15
coffee_table/case515,7016,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],477,15
coffee_table/case515,7017,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],478,15
coffee_table/case515,7018,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],479,15
coffee_table/case515,7019,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],480,15
coffee_table/case515,7020,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],481,15
coffee_table/case515,7021,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],482,15
coffee_table/case515,7022,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],483,15
coffee_table/case515,7023,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],484,15
coffee_table/case515,7024,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],485,15
coffee_table/case515,7025,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],486,15
coffee_table/case515,7026,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],487,15
coffee_table/case515,7027,coffee_table/case515,15,Pour the wine bottle into the akita black bowl.,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Pour the wine bottle into the akita black bowl.,[HOLD],488,15
coffee_table/case515,7028,coffee_table/case515,16,Place the wine bottle on the coffee table,1,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,Place the wine bottle on the coffee table,0,16
coffee_table/case515,7029,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],1,16
coffee_table/case515,7030,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],2,16
coffee_table/case515,7031,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],3,16
coffee_table/case515,7032,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],4,16
coffee_table/case515,7033,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],5,16
coffee_table/case515,7034,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],6,16
coffee_table/case515,7035,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],7,16
coffee_table/case515,7036,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],8,16
coffee_table/case515,7037,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],9,16
coffee_table/case515,7038,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],10,16
coffee_table/case515,7039,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],11,16
coffee_table/case515,7040,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],12,16
coffee_table/case515,7041,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],13,16
coffee_table/case515,7042,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],14,16
coffee_table/case515,7043,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],15,16
coffee_table/case515,7044,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],16,16
coffee_table/case515,7045,coffee_table/case515,16,Place the wine bottle on the coffee table,0,"Set up a cooking and preparation station to heat milk in a frypan on a stove and create a dessert-drink blend by mixing chocolate pudding, orange juice, and wine in a black bowl before transferring it to a basket.",Place the wine bottle on the coffee table,[HOLD],17,16
