trajectory_id,scene,case,source_path,source_relative_path,visual_relative_path,full_instruction,num_frames,num_steps,boundary_start_ok,boundary_contiguous,positive_intervals,terminal_match,step_text_count_match,hdf5_readable,state_action_length_match,state_time_monotonic,robot_qpos_prefix_verified,annotation_valid,invalid_reason,source_sha256,state_width,state_dtype,action_dim,action_dtype
kitchen_table/case34,kitchen_table,case34,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case34/demo.hdf5,RoboCerebra_trainset/kitchen_table/case34/demo.hdf5,RoboCerebra_trainset/kitchen_table/case34/case34.mp4,"Arrange items such as a glazed rim porcelain ramekin, popcorn, salad dressing, orange juice, moka pot, and wine bottle in specific locations and prepare them for snack and beverage serving by organizing and using related objects like a bowl drainer, red coffee mug, flat stove, and basket.",3604,15,True,True,True,True,True,True,True,True,True,True,,07188a46dbeb9746b4ca218dcc918bc505d2356ce91b5ac7fde977b63d236075,138,float64,7,float64
kitchen_table/case35,kitchen_table,case35,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case35/demo.hdf5,RoboCerebra_trainset/kitchen_table/case35/demo.hdf5,RoboCerebra_trainset/kitchen_table/case35/case35.mp4,"Assemble a picnic basket by retrieving a basket from the white cabinet, and methodically placing alphabet soup, BBQ sauce, and a wine bottle from the kitchen table into the basket's contain region.",1390,6,True,True,True,True,True,True,True,True,True,True,,7429f76d6cdf9a77427ed8eb60b2718b7f1d795a54cf1d850ce03ec10402e32a,90,float64,7,float64
kitchen_table/case36,kitchen_table,case36,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case36/demo.hdf5,RoboCerebra_trainset/kitchen_table/case36/demo.hdf5,RoboCerebra_trainset/kitchen_table/case36/case36.mp4,"Organize a snack and drink setup by storing cookies and butter in a white storage box, pouring orange juice into a red coffee mug, and placing it back on the kitchen table, while relocating a wine bottle to the wooden shelf.",2819,9,True,True,True,True,True,True,True,True,True,True,,165997b13f378dae0e3415e0c1e64571f6a19a8a86e7573c847b3a6e8b64efcf,97,float64,7,float64
kitchen_table/case37,kitchen_table,case37,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case37/demo.hdf5,RoboCerebra_trainset/kitchen_table/case37/demo.hdf5,RoboCerebra_trainset/kitchen_table/case37/case37.mp4,"Prepare a snack by placing popcorn in a plate and cream cheese in a white bowl, using a plate, a white bowl, popcorn, and cream cheese on the kitchen table.",1320,8,True,True,True,True,True,True,True,True,True,True,,61844d885388f91c8ffab7628c5b958780f2e1ec2f8e70aa14ec2ac3bcd5b58e,84,float64,7,float64
kitchen_table/case38,kitchen_table,case38,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case38/demo.hdf5,RoboCerebra_trainset/kitchen_table/case38/demo.hdf5,RoboCerebra_trainset/kitchen_table/case38/case38.mp4,"The task involves preparing a bowl of macaroni and cheese with BBQ sauce by transferring the macaroni and cheese and BBQ sauce into an akita_black_bowl, temporarily storing the bowl in the white_cabinet, and then placing it back on the kitchen_table.",3073,11,True,True,True,True,True,True,True,True,True,True,,7473ea0035d9a46b1953aefa0b153882a22e26c7228970eb9a4077ceeb8be1b4,77,float64,7,float64
kitchen_table/case39,kitchen_table,case39,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case39/demo.hdf5,RoboCerebra_trainset/kitchen_table/case39/demo.hdf5,RoboCerebra_trainset/kitchen_table/case39/case39.mp4,"Prepare a meal by mixing orange juice and salad dressing in a white bowl, and store the white-yellow mug on a wooden shelf and the white bowl in a bowl drainer.",1915,10,True,True,True,True,True,True,True,True,True,True,,de55596338bb423544b8cc826e2f0301990d1005885c130ad593f3a813ac3af9,84,float64,7,float64
kitchen_table/case40,kitchen_table,case40,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case40/demo.hdf5,RoboCerebra_trainset/kitchen_table/case40/demo.hdf5,RoboCerebra_trainset/kitchen_table/case40/case40.mp4,"The task involves using a gripper to prepare beverages by pouring orange juice into a red coffee mug and milk into a porcelain mug, followed by organizing kitchen items like placing a moka pot on a rack and a wine bottle on a wooden shelf.",2517,10,True,True,True,True,True,True,True,True,True,True,,1b372b5d0711a5252f5a44193b021f29856b3063746b426d0d43b7f484ab7256,123,float64,7,float64
kitchen_table/case41,kitchen_table,case41,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case41/demo.hdf5,RoboCerebra_trainset/kitchen_table/case41/demo.hdf5,RoboCerebra_trainset/kitchen_table/case41/case41.mp4,"The task involves organizing cookies and a glazed rim porcelain ramekin into specific regions of a short cabinet, pouring orange juice into a porcelain mug, and placing the mug back on the kitchen table to prepare a snack and drink.",3343,11,True,True,True,True,True,True,True,True,True,True,,bad9c73593b6522d91622f94b3e8c7a29f4931102a1e28c55d41bf9c703e41e5,90,float64,7,float64
kitchen_table/case42,kitchen_table,case42,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case42/demo.hdf5,RoboCerebra_trainset/kitchen_table/case42/demo.hdf5,RoboCerebra_trainset/kitchen_table/case42/case42.mp4,"Prepare a snack by combining popcorn and cream_cheese in a white_bowl and arranging additional items, including a red_coffee_mug and a wine_bottle, on the dining table.",2457,10,True,True,True,True,True,True,True,True,True,True,,3024352b7ee126e0b3595678b1079adab40d6f82ad67aa167c40de20fbbc1bec,97,float64,7,float64
kitchen_table/case43,kitchen_table,case43,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case43/demo.hdf5,RoboCerebra_trainset/kitchen_table/case43/demo.hdf5,RoboCerebra_trainset/kitchen_table/case43/case43.mp4,"Organize butter, cream cheese, a wooden tray, a frypan, and salad dressing from the kitchen table onto specific locations to prepare a snack setup.",1027,6,True,True,True,True,True,True,True,True,True,True,,7656d79d5c9b2d4d79af1021910d858b30eeb803e339b862aef020d5d73db55d,97,float64,7,float64
kitchen_table/case44,kitchen_table,case44,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case44/demo.hdf5,RoboCerebra_trainset/kitchen_table/case44/demo.hdf5,RoboCerebra_trainset/kitchen_table/case44/case44.mp4,"Prepare a meal by combining butter in a white bowl and new salad dressing on a plate, using the kitchen table to organize and handle the items.",1086,6,True,True,True,True,True,True,True,True,True,True,,0ea73abf7e7f03662b245397d27b2966fe649286b2dbe02be59aef3a5c6b4694,84,float64,7,float64
kitchen_table/case45,kitchen_table,case45,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case45/demo.hdf5,RoboCerebra_trainset/kitchen_table/case45/demo.hdf5,RoboCerebra_trainset/kitchen_table/case45/case45.mp4,"The task involves preparing and serving chocolate pudding in a white bowl and orange juice in a red coffee mug, using related kitchen objects and storing unused items in a white cabinet.",1846,9,True,True,True,True,True,True,True,True,True,True,,9d7713b486db68cde12c8b1f44b51e3f1a3a9337b362babc31d4d08abcf6d2c0,90,float64,7,float64
kitchen_table/case46,kitchen_table,case46,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case46/demo.hdf5,RoboCerebra_trainset/kitchen_table/case46/demo.hdf5,RoboCerebra_trainset/kitchen_table/case46/case46.mp4,"Chill a plate by pouring desired amounts of BBQ sauce, salad dressing, and tomato sauce onto it, then placing the plate in the lower region of a short fridge.",3477,13,True,True,True,True,True,True,True,True,True,True,,526d3e5dda20f89e6e6fa3bc49d4c904d8b4edc758aa3b211079c39494b43487,86,float64,7,float64
kitchen_table/case47,kitchen_table,case47,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case47/demo.hdf5,RoboCerebra_trainset/kitchen_table/case47/demo.hdf5,RoboCerebra_trainset/kitchen_table/case47/case47.mp4,"Prepare a plate by placing cream cheese and chocolate pudding on it, starting from the kitchen table and moving the plate to the bowl drainer for assembly.",1709,7,True,True,True,True,True,True,True,True,True,True,,532ba19e5151f4f1e17b360f0361612071bda9af611190d85f6286b499942b02,71,float64,7,float64
kitchen_table/case48,kitchen_table,case48,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case48/demo.hdf5,RoboCerebra_trainset/kitchen_table/case48/demo.hdf5,RoboCerebra_trainset/kitchen_table/case48/case48.mp4,"Prepare a snack by combining chocolate pudding, butter, and cream cheese in an akita_black_bowl, and placing the bowl with contents into a basket for later use.",1967,13,True,True,True,True,True,True,True,True,True,True,,d0c441ac2689b0479e6d6bbdd01c4a31e7087e293ddc9c37d5982ac61380ca8b,97,float64,7,float64
kitchen_table/case49,kitchen_table,case49,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case49/demo.hdf5,RoboCerebra_trainset/kitchen_table/case49/demo.hdf5,RoboCerebra_trainset/kitchen_table/case49/case49.mp4,"Organize a breakfast setup by transferring the red_coffee_mug, orange_juice, white_yellow_mug, and salad_dressing from the kitchen_table to the dining_set_group, and relocating the wine_bottle to the wooden_cabinet middle_region.",3237,11,True,True,True,True,True,True,True,True,True,True,,9bea9f5b75e62c4d01c671a371cc0415bae43fe20ffaa9e702adc1b3344c72ae,103,float64,7,float64
kitchen_table/case50,kitchen_table,case50,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case50/demo.hdf5,RoboCerebra_trainset/kitchen_table/case50/demo.hdf5,RoboCerebra_trainset/kitchen_table/case50/case50.mp4,"Prepare a meal by arranging a plate with salad dressing on the bowl drainer, storing a wine bottle in the wine rack, and setting a red coffee mug on the dining set group.",2248,8,True,True,True,True,True,True,True,True,True,True,,62eb52ceaaa2add6e4d8d079bdff7ebe2c53b8bd9cb92bfa05e8520ce513effb,84,float64,7,float64
kitchen_table/case51,kitchen_table,case51,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case51/demo.hdf5,RoboCerebra_trainset/kitchen_table/case51/demo.hdf5,RoboCerebra_trainset/kitchen_table/case51/case51.mp4,"The task involves mixing wine and orange juice into an akita_black_bowl for serving, repositioning related containers, and organizing additional objects like a white_yellow_mug into the white_cabinet.",2766,12,True,True,True,True,True,True,True,True,True,True,,bdf76644d24cb5fa2f5ceb7fd9c20664f4bd67d4fb6473d1b5a11d1cdae1b17a,90,float64,7,float64
kitchen_table/case52,kitchen_table,case52,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case52/demo.hdf5,RoboCerebra_trainset/kitchen_table/case52/demo.hdf5,RoboCerebra_trainset/kitchen_table/case52/case52.mp4,"Prepare a snack by combining cookies and BBQ sauce in a white bowl, placing it into an Akita black bowl, and setting the black bowl on a wooden tray.",2388,11,True,True,True,True,True,True,True,True,True,True,,e376e000b81142610c18587b504a56c4ebc2306364feeaab3498bbb2c7d8ddeb,97,float64,7,float64
kitchen_table/case53,kitchen_table,case53,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case53/demo.hdf5,RoboCerebra_trainset/kitchen_table/case53/demo.hdf5,RoboCerebra_trainset/kitchen_table/case53/case53.mp4,"The task involves preparing a meal by picking up macaroni and cheese, alphabet soup, and orange juice from the kitchen table and placing them on a plate for serving.",2127,8,True,True,True,True,True,True,True,True,True,True,,32f8adf799e3df6a1befd31b76d6ad259609de97bd6d84ad764d9ccb2812898f,84,float64,7,float64
kitchen_table/case54,kitchen_table,case54,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case54/demo.hdf5,RoboCerebra_trainset/kitchen_table/case54/demo.hdf5,RoboCerebra_trainset/kitchen_table/case54/case54.mp4,"The task involves preparing a meal by using butter, a chefmate_8_frypan, a flat_stove, and tomato_sauce to cook and then placing the cooking frypan with ingredients back on the kitchen table.",2446,11,True,True,True,True,True,True,True,True,True,True,,797d7e2518f1f64da2a6e39d2fd527c640aaadff459d47b2a3e1670cfe60c51e,73,float64,7,float64
kitchen_table/case55,kitchen_table,case55,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case55/demo.hdf5,RoboCerebra_trainset/kitchen_table/case55/demo.hdf5,RoboCerebra_trainset/kitchen_table/case55/case55.mp4,"The task involves preparing a meal by combining macaroni and cheese, BBQ sauce, and salad dressing in a white bowl and placing it onto a wooden two-layer shelf.",2701,11,True,True,True,True,True,True,True,True,True,True,,516673fb3b4e4328efb4aeb9c01af463db9d82be222a4dca86d2a7b75fdd1b1a,84,float64,7,float64
kitchen_table/case56,kitchen_table,case56,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case56/demo.hdf5,RoboCerebra_trainset/kitchen_table/case56/demo.hdf5,RoboCerebra_trainset/kitchen_table/case56/case56.mp4,"The task involves preparing a white bowl of milk mixed with BBQ sauce using a white bowl, milk, and BBQ sauce, and then returning the moka pot to the rack after the preparation.",2301,10,True,True,True,True,True,True,True,True,True,True,,42c93d4fbb09e7ebd1d1bc7fd0523fc910b4fb2cf68d45f4b237445caeed7990,97,float64,7,float64
kitchen_table/case57,kitchen_table,case57,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case57/demo.hdf5,RoboCerebra_trainset/kitchen_table/case57/demo.hdf5,RoboCerebra_trainset/kitchen_table/case57/case57.mp4,"Prepare a movie night snack by combining butter and tomato sauce in a white bowl, then storing it in the middle region of a wooden cabinet.",2456,15,True,True,True,True,True,True,True,True,True,True,,3fbc43bb2cc568674ce23dace461fe3867c1a3e6c8607f4419cc9f9a5bee4366,90,float64,7,float64
kitchen_table/case58,kitchen_table,case58,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case58/demo.hdf5,RoboCerebra_trainset/kitchen_table/case58/demo.hdf5,RoboCerebra_trainset/kitchen_table/case58/case58.mp4,"Prepare a snack by gathering cookies, chocolate pudding, an Akita black bowl, and a wine bottle from the kitchen table and placing them onto a wooden tray for later use.",1833,8,True,True,True,True,True,True,True,True,True,True,,1f8a64c330b1c2985bdfbb2e57f4a976a1645de3c0288e6003af654858d8976a,97,float64,7,float64
kitchen_table/case59,kitchen_table,case59,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case59/demo.hdf5,RoboCerebra_trainset/kitchen_table/case59/demo.hdf5,RoboCerebra_trainset/kitchen_table/case59/case59.mp4,"Prepare a hot milk coffee using a moka pot and white-yellow mug, and serve cookies on a plate, all sourced and arranged from the kitchen table and flat stove.",2272,8,True,True,True,True,True,True,True,True,True,True,,b15c9a6c1bdee84814cb0d95ca872ae814834d403e678e4838a6f4dfccf625db,99,float64,7,float64
kitchen_table/case60,kitchen_table,case60,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case60/demo.hdf5,RoboCerebra_trainset/kitchen_table/case60/demo.hdf5,RoboCerebra_trainset/kitchen_table/case60/case60.mp4,"The task is to prepare a snack by heating popcorn in a microwave and serving it with wine poured into a white-yellow mug, using objects such as the microwave, popcorn, kitchen table, wine bottle, and mug to complete the process step-by-step.",3198,10,True,True,True,True,True,True,True,True,True,True,,c9bcb8f32fcc0ef8d2063bd4d6f04579c5960ad96a93c8ddb97a676a85211042,73,float64,7,float64
kitchen_table/case61,kitchen_table,case61,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case61/demo.hdf5,RoboCerebra_trainset/kitchen_table/case61/demo.hdf5,RoboCerebra_trainset/kitchen_table/case61/case61.mp4,"The task involves preparing ingredients by transferring cream_cheese and butter into the akita_black_bowl, placing tomato_sauce onto the kitchen_table and then pouring it into the chefmate_8_frypan positioned on the flat_stove.",1821,10,True,True,True,True,True,True,True,True,True,True,,cdaddd283d42f19fabe7f929ffdbefe3fef537aa179b9ecc7342cb321f63ca32,99,float64,7,float64
kitchen_table/case62,kitchen_table,case62,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case62/demo.hdf5,RoboCerebra_trainset/kitchen_table/case62/demo.hdf5,RoboCerebra_trainset/kitchen_table/case62/case62.mp4,"Prepare a meal by combining cream cheese and butter into a white bowl, placing the bowl onto a wooden tray, and transporting the tray to the dining set group.",1519,10,True,True,True,True,True,True,True,True,True,True,,dfbe4511fd050bdbf513978db6fb10f7985eb57c18dd81f5340350ec70e8d5f0,84,float64,7,float64
kitchen_table/case63,kitchen_table,case63,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case63/demo.hdf5,RoboCerebra_trainset/kitchen_table/case63/demo.hdf5,RoboCerebra_trainset/kitchen_table/case63/case63.mp4,"Prepare a meal by mixing popcorn with BBQ and tomato sauces in a white bowl and placing the completed dish on the kitchen table, while also handling a porcelain mug.",1782,10,True,True,True,True,True,True,True,True,True,True,,828d28117cc1035a6da3291d1ed7ff6a4b6fc6f38c331397c4de7c936dca0f04,97,float64,7,float64
kitchen_table/case64,kitchen_table,case64,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case64/demo.hdf5,RoboCerebra_trainset/kitchen_table/case64/demo.hdf5,RoboCerebra_trainset/kitchen_table/case64/case64.mp4,"Prepare a snack by placing chocolate pudding and cookies into a white bowl, while organizing the red coffee mug on the wooden two-layer shelf and the wine bottle on the short cabinet.",2335,11,True,True,True,True,True,True,True,True,True,True,,3dfcc8e7120db2fb182900af02bd1dc326bf764e0dcbb631f705913f6686b1e5,103,float64,7,float64
kitchen_table/case65,kitchen_table,case65,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case65/demo.hdf5,RoboCerebra_trainset/kitchen_table/case65/demo.hdf5,RoboCerebra_trainset/kitchen_table/case65/case65.mp4,"Prepare a snack by combining macaroni and cheese, cream cheese, and salad dressing on a plate and then placing the plate on a wooden shelf.",4203,12,True,True,True,True,True,True,True,True,True,True,,57fa85e72cf0486821141916965c0dd05bdc4ddf65cfe9e2ce47a2b4b5600342,90,float64,7,float64
kitchen_table/case66,kitchen_table,case66,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case66/demo.hdf5,RoboCerebra_trainset/kitchen_table/case66/demo.hdf5,RoboCerebra_trainset/kitchen_table/case66/case66.mp4,"The task involves preparing a drink by pouring milk into a porcelain mug and a snack by pouring ketchup into a white bowl, then placing both the mug and bowl on the top region of a wooden two-layer shelf.",3812,9,True,True,True,True,True,True,True,True,True,True,,99c8eed7db616b3f448272692a7ed43d664011a5e42b6c2537168688c32a57b7,84,float64,7,float64
kitchen_table/case67,kitchen_table,case67,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case67/demo.hdf5,RoboCerebra_trainset/kitchen_table/case67/demo.hdf5,RoboCerebra_trainset/kitchen_table/case67/case67.mp4,"The task involves preparing a meal by combining macaroni and cheese with milk on a plate, transferring it to a frypan, and heating the mixture using the frypan.",2535,8,True,True,True,True,True,True,True,True,True,True,,fe8a5996b13dabd93b61e6a462017d246f14d3b8cafcbd19d78f7b9bb45b7868,84,float64,7,float64
kitchen_table/case68,kitchen_table,case68,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case68/demo.hdf5,RoboCerebra_trainset/kitchen_table/case68/demo.hdf5,RoboCerebra_trainset/kitchen_table/case68/case68.mp4,"Prepare a simple meal by placing macaroni and cheese on a plate, moving butter to a wooden shelf, and finally placing the plate with macaroni and cheese on the wooden shelf's top region.",2570,7,True,True,True,True,True,True,True,True,True,True,,305a42f44258c7a8362f2c92cc47a189f0597c2fcd9f692dc4ec03ce15a39c34,71,float64,7,float64
kitchen_table/case69,kitchen_table,case69,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case69/demo.hdf5,RoboCerebra_trainset/kitchen_table/case69/demo.hdf5,RoboCerebra_trainset/kitchen_table/case69/case69.mp4,"Prepare two snack servings by placing popcorn in a white bowl and chocolate pudding in an Akita black bowl, then storing them both in the middle region of the white cabinet.",3234,14,True,True,True,True,True,True,True,True,True,True,,d939fdac11cca6547cdef0842189d7a1177fcdd8e8b643b2f234ae2aa3a1a3bd,90,float64,7,float64
kitchen_table/case70,kitchen_table,case70,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case70/demo.hdf5,RoboCerebra_trainset/kitchen_table/case70/demo.hdf5,RoboCerebra_trainset/kitchen_table/case70/case70.mp4,"Organize the kitchen for meal service by transferring the salad_dressing, tomato_sauce, butter, red_coffee_mug, and porcelain_mug from the kitchen_table to their designated storage regions inside the white_cabinet.",3078,11,True,True,True,True,True,True,True,True,True,True,,8df93f4c488329c966babbe3de434155f682c9e09c713e36446c2d5a5d617ef9,103,float64,7,float64
kitchen_table/case71,kitchen_table,case71,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case71/demo.hdf5,RoboCerebra_trainset/kitchen_table/case71/demo.hdf5,RoboCerebra_trainset/kitchen_table/case71/case71.mp4,"The task involves preparing a simple meal by transferring alphabet_soup and ketchup into a white_bowl placed on a flat_stove's cook_region, using a chefmate_8_frypan for cooking assistance.",3399,10,True,True,True,True,True,True,True,True,True,True,,ecc450fb347b2179cc32e1041bcac2e41fcc39c2d363a674d47fd96bbb11f18d,86,float64,7,float64
kitchen_table/case72,kitchen_table,case72,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case72/demo.hdf5,RoboCerebra_trainset/kitchen_table/case72/demo.hdf5,RoboCerebra_trainset/kitchen_table/case72/case72.mp4,"The task involves using a white bowl, a bowl drainer, macaroni and cheese, a chefmate 8"" frypan, a kitchen table, and a flat stove to prepare for cooking macaroni and cheese by transferring ingredients and cookware to appropriate locations and turning on the stove.",2743,7,True,True,True,True,True,True,True,True,True,True,,0e8dc9d55c557933d4cb83bf9f26027fea978a78f8a1768a286e6522c02a5324,73,float64,7,float64
kitchen_table/case73,kitchen_table,case73,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case73/demo.hdf5,RoboCerebra_trainset/kitchen_table/case73/demo.hdf5,RoboCerebra_trainset/kitchen_table/case73/case73.mp4,The task involves preparing a quick snack by using a microwave to heat popcorn and then placing the heated popcorn back on the kitchen table for consumption.,3339,7,True,True,True,True,True,True,True,True,True,True,,5ce03b1f640f03e4571438f341bd7bc4e31a8aa28b9ea31d6c8879957506abfd,47,float64,7,float64
kitchen_table/case74,kitchen_table,case74,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case74/demo.hdf5,RoboCerebra_trainset/kitchen_table/case74/demo.hdf5,RoboCerebra_trainset/kitchen_table/case74/case74.mp4,"Organize the preparation of a macaroni and cheese meal by arranging related items (macaroni and cheese, plate, wine bottle) on a wooden tray, and relocating unrelated items (moka pot) to appropriate storage.",2941,8,True,True,True,True,True,True,True,True,True,True,,a30f036dc9eb8b422ac6294b069c3910967b3c62eee7cf54997254468389bd18,97,float64,7,float64
kitchen_table/case75,kitchen_table,case75,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case75/demo.hdf5,RoboCerebra_trainset/kitchen_table/case75/demo.hdf5,RoboCerebra_trainset/kitchen_table/case75/case75.mp4,Prepare macaroni and cheese by microwaving it and serving it on a plate using a porcelain mug and a microwave.,3401,7,True,True,True,True,True,True,True,True,True,True,,14bc08829bcc525d3f63b2e15e357f5a94761831a1a5428d53c61f4502e8f7ac,73,float64,7,float64
kitchen_table/case76,kitchen_table,case76,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case76/demo.hdf5,RoboCerebra_trainset/kitchen_table/case76/demo.hdf5,RoboCerebra_trainset/kitchen_table/case76/case76.mp4,"Prepare a snack by combining chocolate pudding and popcorn in a white bowl, while organizing orange juice on a wooden two-layer shelf and placing a wine bottle in a wine rack.",3173,10,True,True,True,True,True,True,True,True,True,True,,3ef30e332e19099c945ad8d9921c87df665f28218f46561c394e363b8e262c95,97,float64,7,float64
kitchen_table/case77,kitchen_table,case77,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case77/demo.hdf5,RoboCerebra_trainset/kitchen_table/case77/demo.hdf5,RoboCerebra_trainset/kitchen_table/case77/case77.mp4,"Prepare chocolate_pudding in a bowl and ensure it is placed on the kitchen_table by rearranging related items including porcelain_mug, bbq_sauce, and bowl_drainer to their appropriate locations.",1699,4,True,True,True,True,True,True,True,True,True,True,,b0914cb7315298f0c1757012efa17fcd39caa2f4e549d604f6b0f3c12f00801a,71,float64,7,float64
kitchen_table/case78,kitchen_table,case78,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case78/demo.hdf5,RoboCerebra_trainset/kitchen_table/case78/demo.hdf5,RoboCerebra_trainset/kitchen_table/case78/case78.mp4,"Arrange popcorn in a bowl, position a wine bottle on the dining set, place a mug and ketchup on different regions of a wooden cabinet to set up a snack and drink station.",2963,9,True,True,True,True,True,True,True,True,True,True,,30b99f26dde3a7c13953028361ce5850fa630534a104fe48823470217e1b7928,103,float64,7,float64
kitchen_table/case79,kitchen_table,case79,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case79/demo.hdf5,RoboCerebra_trainset/kitchen_table/case79/demo.hdf5,RoboCerebra_trainset/kitchen_table/case79/case79.mp4,"The task involves organizing and preparing kitchen items, including a plate, butter, a frypan, orange juice, and a bowl drainer, for cooking by placing them systematically on the kitchen table and performing preliminary actions like pouring orange juice into the bowl drainer.",962,4,True,True,True,True,True,True,True,True,True,True,,87eafd4ef3c10b9910c7f118d98e1b15b2ba7b92e9e842b0bd2f3e4c6dc17c6c,84,float64,7,float64
kitchen_table/case80,kitchen_table,case80,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case80/demo.hdf5,RoboCerebra_trainset/kitchen_table/case80/demo.hdf5,RoboCerebra_trainset/kitchen_table/case80/case80.mp4,"Organize kitchen tools and tableware by placing a wooden tray from the kitchen table onto the short cabinet, then adding a red coffee mug, an Akita black bowl, and tomato sauce in sequential steps to prepare for use.",4008,9,True,True,True,True,True,True,True,True,True,True,,cb9c14a04603ea40e1fcc9fe05c81f1bafd7a1ee7fd2afc9f3e437765ece27b1,90,float64,7,float64
kitchen_table/case81,kitchen_table,case81,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case81/demo.hdf5,RoboCerebra_trainset/kitchen_table/case81/demo.hdf5,RoboCerebra_trainset/kitchen_table/case81/case81.mp4,Organize the new_salad_dressing and butter inside the white_storage_box while arranging the glazed_rim_porcelain_ramekin and white_yellow_mug on the kitchen_table.,1008,4,True,True,True,True,True,True,True,True,True,True,,f09fa603c883a41643b64d43e1ba7ea92d5ffedd58ffcc3143d259f327688501,84,float64,7,float64
kitchen_table/case82,kitchen_table,case82,/ssd1/itaein/datasets/RoboCerebra/RoboCerebra_trainset/kitchen_table/case82/demo.hdf5,RoboCerebra_trainset/kitchen_table/case82/demo.hdf5,RoboCerebra_trainset/kitchen_table/case82/case82.mp4,"The task involves preparing a breakfast drink by pouring orange juice into a porcelain mug and organizing items, including a wooden tray containing butter, a porcelain ramekin, and a wine bottle, alongside setting the table with the prepared mug.",3732,13,True,True,True,True,True,True,True,True,True,True,,47a944293e1d89fd500453be130a97b48f0d49067225ec26e02dd25949c2f7d9,110,float64,7,float64
